swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees,ptb_treenumbers,start_turn,end_turn
sw02utt/sw_0263_2226.utt,2/sw2226,2226,56,qw,B,30,1,What's his name again?  /,[ What/WP ] 's/BES  [ his/PRP$ name/NN ] again/RB ?/.,(SBARQ (WHNP-1 (WP What)) (SQ (BES 's) (NP-SBJ (PRP$ his) (NN name)) (NP-PRD (-NONE- *T*-1)) (ADVP (RB again))) (. ?) (-DFL- E_S)),81,96.338125,97.718125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,57,qy^d,B,30,2,"Peretti <whispering>, /","[ Peretti/NNP ] ,/,","(NP (NNP Peretti) (, ,) (-DFL- E_S))",82,96.338125,97.718125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,58,sd,A,31,1,"Frank E Peretti, /","[ Frank/NNP E/NNP Peretti/NNP ] ,/,","(NP (NNP Frank) (NNP E) (NNP Peretti) (, ,) (-DFL- E_S))",84,97.60375,98.944625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,59,b^m,B,32,1,Frank E Peretti <whispering>. /,[ Frank/NNP E/NNP Peretti/NNP ] ./.,(NP (NNP Frank) (NNP E) (NNP Peretti) (. .) (-DFL- E_S)),86,99.09775,99.838
sw02utt/sw_0263_2226.utt,2/sw2226,2226,60,sd,A,33,1,P E R E T T I. /,[ P/SYM E/SYM R/SYM E/SYM T/SYM T/SYM  I/SYM ] ./.,(NP (SYM P) (SYM E) (SYM R) (SYM E) (SYM T) (SYM T) (SYM I) (. .) (-DFL- E_S)),88,99.25375,101.228625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,61,cc,B,34,1,I have to look for those. /,[ I/PRP ] have/VBP to/TO look/VB for/IN  [ those/DT ] ./.,(S (NP-SBJ-1 (PRP I)) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB look) (PP (IN for) (NP (DT those))))))) (. .) (-DFL- E_S)),90,101.34975,102.696
sw02utt/sw_0263_2226.utt,2/sw2226,2226,62,b,A,35,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),92,102.4455,107.8065
sw02utt/sw_0263_2226.utt,2/sw2226,2226,63,aa,A,35,2,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",93,102.4455,107.8065
sw02utt/sw_0263_2226.utt,2/sw2226,2226,64,ad,A,35,3,do  /,do/VBP,(S-IMP (NP-SBJ (-NONE- *)) (VP (VBP do)) (-DFL- E_S)),94,102.4455,107.8065
sw02utt/sw_0263_2226.utt,2/sw2226,2226,65,sd,A,35,4,"{C because, } {F uh, } I love to read [ his, + his, ] {F uh, } children's books just <static> <laughter>, -/","because/IN ,/,  [ uh/UH ] ,/,  [ I/PRP ] love/VBP to/TO read/VB  [ his/PRP$ ] ,/,  [ his/PRP$ ] ,/,  [ uh/UH ] ,/,  [ children/NNS 's/POS books/NNS ] just/RB ,/,","(SBAR-PRP (IN because) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ-1 (PRP I)) (VP (VBP love) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB read) (EDITED (RM (-DFL- \[)) (NP-UNF (PRP$ his)) (, ,) (IP (-DFL- \+))) (NP (PRP$ his) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (NP (NNS children) (POS 's)) (NNS books)) (X (RB just))))))) (, ,) (-DFL- N_S))",95,102.4455,107.8065
sw02utt/sw_0263_2226.utt,2/sw2226,2226,66,^2,B,36,1,Just to read them.  /,Just/RB to/TO read/VB  [ them/PRP ] ./.,(S (ADVP (RB Just)) (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB read) (NP (PRP them)))) (. .) (-DFL- E_S)),97,108.16,110.06
sw02utt/sw_0263_2226.utt,2/sw2226,2226,67,ba,B,36,2,"{D Well, } that's good. /","Well/UH ,/,  [ that/DT ] 's/BES good/JJ ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (DT that)) (VP (BES 's) (ADJP-PRD (JJ good))) (. .) (-DFL- E_S))",98,108.16,110.06
sw02utt/sw_0263_2226.utt,2/sw2226,2226,68,b,A,37,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",93,109.377375,111.531
sw02utt/sw_0263_2226.utt,2/sw2226,2226,69,sv,A,37,2,"{F oh, } they're good,  /","oh/UH ,/,  [ they/PRP ] 're/VBP good/JJ ,/,","(S (INTJ (UH oh)) (, ,) (NP-SBJ (PRP they)) (VP (VBP 're) (ADJP-PRD (JJ good))) (, ,) (-DFL- E_S))",101,109.377375,111.531
sw02utt/sw_0263_2226.utt,2/sw2226,2226,70,sv,A,37,3,they're great. /,[ they/PRP ] 're/VBP great/JJ ./.,(S (NP-SBJ (PRP they)) (VP (VBP 're) (ADJP-PRD (JJ great))) (. .) (-DFL- E_S)),102,109.377375,111.531
sw02utt/sw_0263_2226.utt,2/sw2226,2226,71,ba,B,38,1,That's good. /,[ That/DT ] 's/BES good/JJ ./.,(S (NP-SBJ (DT That)) (VP (BES 's) (ADJP-PRD (JJ good))) (. .) (-DFL- E_S)),104,111.441125,112.441125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,72,sd,A,39,1,"{C And } it's {D like, } {F uh, } {F uh, } usually about a family of, {F uh, } archaeologists --","And/CC  [ it/PRP ] 's/BES like/UH ,/,  [ uh/UH ] ,/,  [ uh/UH ] ,/, usually/RB about/IN  [ a/DT family/NN ] of/IN ,/,  [ uh/UH ] ,/,  [ archaeologists/NNS ] --/:","(S (CC And) (NP-SBJ (PRP it)) (VP (BES 's) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (ADVP-TMP (RB usually)) (PP-PRD (IN about) (NP (NP (NP (DT a) (NN family)) (PP (IN of) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS archaeologists)))) (CC and) (NP (NP (DT the) (JJ spiritual) (NNS fights)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP get) (PP (IN into) (NP (-NONE- *T*-1)))))) (, ,) (PP (UH like) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (S-NOM (NP-SBJ (-NONE- *)) (VP (VP (VBG digging) (PP-LOC (IN in) (NP (JJ old) (NNS ruins)))) (, ,) (CC and) (VP (VBG running) (PP (IN across) (, ,) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT the) (JJ old) (NNS gods)) (CC and) (NP (NNS things)))))))))))) (. .) (-DFL- E_S))",106,111.981,130.66575
sw02utt/sw_0263_2226.utt,2/sw2226,2226,73,b,B,40,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),92,118.942625,119.205125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,74,+,A,41,1,"-- and the spiritual fights that they get into,","--/: and/CC  [ the/DT spiritual/JJ fights/NNS ] that/WDT  [ they/PRP ] get/VBP into/IN ,/,","(S (CC And) (NP-SBJ (PRP it)) (VP (BES 's) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (ADVP-TMP (RB usually)) (PP-PRD (IN about) (NP (NP (NP (DT a) (NN family)) (PP (IN of) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS archaeologists)))) (CC and) (NP (NP (DT the) (JJ spiritual) (NNS fights)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP get) (PP (IN into) (NP (-NONE- *T*-1)))))) (, ,) (PP (UH like) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (S-NOM (NP-SBJ (-NONE- *)) (VP (VP (VBG digging) (PP-LOC (IN in) (NP (JJ old) (NNS ruins)))) (, ,) (CC and) (VP (VBG running) (PP (IN across) (, ,) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT the) (JJ old) (NNS gods)) (CC and) (NP (NNS things)))))))))))) (. .) (-DFL- E_S))",106
sw02utt/sw_0263_2226.utt,2/sw2226,2226,75,b,B,42,1,Oh <breathing>. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),111,122.3435,123.253875
sw02utt/sw_0263_2226.utt,2/sw2226,2226,76,+,A,43,1,"{D like, } {F uh, } {F uh, } digging in old ruins,","like/IN ,/,  [ uh/UH ] ,/,  [ uh/UH ] ,/, digging/VBG in/IN  [ old/JJ ruins/NNS ] ,/,","(S (CC And) (NP-SBJ (PRP it)) (VP (BES 's) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (ADVP-TMP (RB usually)) (PP-PRD (IN about) (NP (NP (NP (DT a) (NN family)) (PP (IN of) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS archaeologists)))) (CC and) (NP (NP (DT the) (JJ spiritual) (NNS fights)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP get) (PP (IN into) (NP (-NONE- *T*-1)))))) (, ,) (PP (UH like) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (S-NOM (NP-SBJ (-NONE- *)) (VP (VP (VBG digging) (PP-LOC (IN in) (NP (JJ old) (NNS ruins)))) (, ,) (CC and) (VP (VBG running) (PP (IN across) (, ,) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT the) (JJ old) (NNS gods)) (CC and) (NP (NNS things)))))))))))) (. .) (-DFL- E_S))",106
sw02utt/sw_0263_2226.utt,2/sw2226,2226,77,b,B,44,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),114,126.057125,126.810875
sw02utt/sw_0263_2226.utt,2/sw2226,2226,78,+,A,45,1,"and running across, {D like, }  {F uh, } the old gods and things. /","and/CC running/VBG across/IN ,/, like/UH ,/,  [ uh/UH ] ,/,  [ the/DT old/JJ gods/NNS ] and/CC  [ things/NNS ] ./.","(S (CC And) (NP-SBJ (PRP it)) (VP (BES 's) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (ADVP-TMP (RB usually)) (PP-PRD (IN about) (NP (NP (NP (DT a) (NN family)) (PP (IN of) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS archaeologists)))) (CC and) (NP (NP (DT the) (JJ spiritual) (NNS fights)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP get) (PP (IN into) (NP (-NONE- *T*-1)))))) (, ,) (PP (UH like) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (S-NOM (NP-SBJ (-NONE- *)) (VP (VP (VBG digging) (PP-LOC (IN in) (NP (JJ old) (NNS ruins)))) (, ,) (CC and) (VP (VBG running) (PP (IN across) (, ,) (INTJ (UH like)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (DT the) (JJ old) (NNS gods)) (CC and) (NP (NNS things)))))))))))) (. .) (-DFL- E_S))",106
sw02utt/sw_0263_2226.utt,2/sw2226,2226,79,ba,B,46,1,"{F Oh, } that sounds pretty neat. /","Oh/UH ,/,  [ that/DT ] sounds/VBZ pretty/RB neat/JJ ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (DT that)) (VP (VBZ sounds) (ADJP-PRD (RB pretty) (JJ neat))) (. .) (-DFL- E_S))",117,129.004375,130.894625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,80,b,A,47,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",93,130.66575,132.84925
sw02utt/sw_0263_2226.utt,2/sw2226,2226,81,sv,A,47,2,it is.  /,[ it/PRP ] is/VBZ ./.,(S (NP-SBJ (PRP it)) (VP (VBZ is) (ADJP-PRD (-NONE- *?*))) (. .) (-DFL- E_S)),120,130.66575,132.84925
sw02utt/sw_0263_2226.utt,2/sw2226,2226,82,sv,A,47,3,It's real exciting. /,[ It/PRP ] 's/BES real/RB exciting/JJ ./.,(S (NP-SBJ (PRP It)) (VP (BES 's) (ADJP-PRD (RB real) (JJ exciting))) (. .) (-DFL- E_S)),121,130.66575,132.84925
sw02utt/sw_0263_2226.utt,2/sw2226,2226,83,cc,B,48,1,"{F Oh, } I'll have to look for those. /","Oh/UH ,/,  [ I/PRP ] 'll/MD have/VB to/TO look/VB for/IN  [ those/DT ] ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ-1 (PRP I)) (VP (MD 'll) (VP (VB have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB look) (PP (IN for) (NP (DT those)))))))) (. .) (-DFL- E_S))",123,132.885875,134.086125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,84,sd,A,49,1,{C And } it also teaches them spiritual warfare --,And/CC  [ it/PRP ] also/RB teaches/VBZ  [ them/PRP spiritual/JJ warfare/NN ] --/:,"(S (CC And) (NP-SBJ (PRP it)) (ADVP (RB also)) (VP (VBZ teaches) (NP (PRP them)) (NP (JJ spiritual) (NN warfare)) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",125,133.237,136.775875
sw02utt/sw_0263_2226.utt,2/sw2226,2226,85,b,B,50,1,<Sniffing> Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),127,135.825375,136.479625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,86,+,A,51,1,"-- {D you know, }  /","--/:  [ you/PRP ] know/VBP ,/,","(S (CC And) (NP-SBJ (PRP it)) (ADVP (RB also)) (VP (VBZ teaches) (NP (PRP them)) (NP (JJ spiritual) (NN warfare)) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",125,137.057,137.362375
sw02utt/sw_0263_2226.utt,2/sw2226,2226,87,%,A,51,2,"{C so, } -/","so/RB ,/,","(S-UNF (RB so) (, ,) (-DFL- N_S))",129,137.057,137.362375
sw02utt/sw_0263_2226.utt,2/sw2226,2226,88,ba,B,52,1,"{D Well, } that's neat.  /","Well/UH ,/,  [ that/DT ] 's/BES neat/JJ ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (DT that)) (VP (BES 's) (ADJP-PRD (JJ neat))) (. .) (-DFL- E_S))",131,137.251375,143.852125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,89,sd,B,52,2,"{D Well, } [ I + <throat_clearing>, I ] have a, - /","Well/UH ,/,  [ I/PRP ] ,/,  [ I/PRP ] have/VBP  [ a/DT ] ,/,","(S (INTJ (UH Well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (IP (-DFL- \+)) (, ,)) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP have) (NP-UNF (DT a))) (, ,) (-DFL- N_S))",132,137.251375,143.852125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,90,sd,B,52,3,my daughter has PRECIOUS MOMENTS collection -- /,[ my/PRP$ daughter/NN ] has/VBZ  [ PRECIOUS/JJ MOMENTS/NNS collection/NN ] --/:,(S (NP-SBJ (PRP$ my) (NN daughter)) (VP (VBZ has) (NP (NAC-TTL (JJ PRECIOUS) (NNS MOMENTS)) (NN collection))) (-DFL- E_S)),133,137.251375,143.852125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,91,b,A,53,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),135,143.987375,144.307375
sw02utt/sw_0263_2226.utt,2/sw2226,2226,92,sd,B,54,1,"-- {C and } I like that because [ it's a, + it's ] real easy to, {F uh, } follow for her,  /","--/: and/CC  [ I/PRP ] like/VBP that/DT because/IN  [ it/PRP ] 's/BES  [ a/DT ] ,/,  [ it/PRP ] 's/BES real/RB easy/JJ to/TO ,/,  [ uh/UH ] ,/, follow/VB for/IN  [ her/PRP ] ,/,","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP like) (NP (DT that)) (SBAR-PRP (IN because) (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD-UNF (DT a)))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (BES 's) (RS (-DFL- \])) (ADJP-PRD (RB real) (JJ easy) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB follow) (NP (-NONE- *T*-1)))))) (PP (IN for) (NP (PRP her))))))) (, ,) (-DFL- E_S) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (INTJ (UH uh))) (, ,))",137,144.451375,155.246
sw02utt/sw_0263_2226.utt,2/sw2226,2226,93,sd,B,54,2,"{D you know, } {F uh, } {D gosh, } [ if, + if ] I read straight out of the Bible to her she'd <laughter> never understand any of it. /","[ you/PRP ] know/VBP ,/, uh/UH ,/, gosh/UH ,/, if/IN ,/, if/IN  [ I/PRP ] read/VBP straight/RB out/IN of/IN  [ the/DT Bible/NNP ] to/IN  [ her/PRP ] [ she/PRP ] 'd/MD never/RB understand/VB  [ any/DT ] of/IN  [ it/PRP ] ./.","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP like) (NP (DT that)) (SBAR-PRP (IN because) (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD-UNF (DT a)))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (BES 's) (RS (-DFL- \])) (ADJP-PRD (RB real) (JJ easy) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB follow) (NP (-NONE- *T*-1)))))) (PP (IN for) (NP (PRP her))))))) (, ,) (-DFL- E_S) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (INTJ (UH uh))) (, ,))|||(S (INTJ (UH gosh)) (, ,) (SBAR-ADV (EDITED (RM (-DFL- \[)) (SBAR-ADV-UNF (IN if)) (, ,) (IP (-DFL- \+))) (IN if) (RS (-DFL- \])) (S (NP-SBJ (PRP I)) (VP (VBP read) (PP (ADVP (RB straight)) (IN out) (PP (IN of) (NP (DT the) (NNP Bible)))) (PP (IN to) (NP (PRP her)))))) (NP-SBJ (PRP she)) (VP (MD 'd) (ADVP-TMP (RB never)) (VP (VB understand) (NP (NP (DT any)) (PP (IN of) (NP (PRP it)))))) (. .) (-DFL- E_S))",137|||138,144.451375,155.246
sw02utt/sw_0263_2226.utt,2/sw2226,2226,94,sd,A,55,1,"{D Well, } it's hard for me. /","Well/UH ,/,  [ it/PRP ] 's/BES hard/JJ for/IN  [ me/PRP ] ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP it)) (VP (BES 's) (ADJP-PRD (JJ hard) (PP (IN for) (NP (PRP me))))) (. .) (-DFL- E_S))",140,154.66725,155.881625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,95,ba,B,56,1,That's right <laughter>. /,[ That/DT ] 's/BES right/JJ ./.,(S (NP-SBJ (DT That)) (VP (BES 's) (ADJP-PRD (JJ right))) (. .) (-DFL- E_S)),142,155.8645,156.953625
sw02utt/sw_0263_2226.utt,2/sw2226.pos,2226,96,x,A,57,1,<Laughter>.,./.
sw02utt/sw_0263_2226.utt,2/sw2226,2226,97,sv,B,58,1,"[ It is, + it is ] real hard [ to, + to ] follow and understand, /","[ It/PRP ] is/VBZ ,/,  [ it/PRP ] is/VBZ real/RB hard/JJ to/TO ,/, to/TO follow/VB and/CC understand/VB ,/,","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP It)) (VP-UNF (VBZ is))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (VBZ is) (RS (-DFL- \])) (ADJP-PRD (RB real) (JJ hard) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB follow) (CC and) (VB understand) (NP (-NONE- *T*-1)))))))) (, ,) (-DFL- E_S))",145,157.69425,161.09425
sw02utt/sw_0263_2226.utt,2/sw2226,2226,98,b,A,59,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),135,160.943625,161.293625
sw02utt/sw_0263_2226.utt,2/sw2226,2226,99,sd,B,60,1,"{C and, }  {F uh, } I've got a Bible that, {F uh, } has a little bit of [ a, + {F uh, } <breathing> a ] glossary in the back  /","and/CC ,/,  [ uh/UH ] ,/,  [ I/PRP ] 've/VBP got/VBN  [ a/DT Bible/NNP ] [ that/WDT ] ,/,  [ uh/UH ] ,/, has/VBZ  [ a/DT little/JJ bit/NN ] of/IN  [ a/DT ] ,/,  [ uh/UH ] ,/,  [ a/DT glossary/NN ] in/IN  [ the/DT back/NN ]","(S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN got) (NP (NP (DT a) (NNP Bible)) (SBAR (WHNP-1 (WDT that)) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ has) (NP (NP (DT a) (JJ little) (NN bit)) (PP (IN of) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP (DT a) (RS (-DFL- \])) (NN glossary)))) (PP-LOC (IN in) (NP (DT the) (NN back))))))))) (-DFL- E_S))",149,161.09425,174.802125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,100,sd,B,60,2,{C and } it helps explain who people are.  /,and/CC  [ it/PRP ] helps/VBZ explain/VB  [ who/WP ] [ people/NNS ] are/VBP ./.,(S (CC and) (NP-SBJ-2 (PRP it)) (VP (VBZ helps) (S (NP-SBJ (-NONE- *-2)) (VP (VB explain) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ (NNS people)) (VP (VBP are) (NP-PRD (-NONE- *T*-1)))))))) (. .) (-DFL- E_S)),150,161.09425,174.802125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,101,sd,B,60,3,"[ That's, + that's ] about the hardest thing is, who's related to who <laughter>. /","[ That/DT ] 's/BES ,/,  [ that/DT ] 's/BES about/RB  [ the/DT hardest/JJS thing/NN ] is/VBZ ,/,  [ who/WP ] 's/BES related/JJ to/IN  [ who/WP ] ./.","(S (S-SBJ (EDITED (RM (-DFL- \[)) (S (NP-SBJ (DT That)) (VP-UNF (BES 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ (DT that)) (VP (BES 's) (RS (-DFL- \])) (NP-PRD (RB about) (DT the) (JJS hardest) (NN thing)))) (VP (VBZ is) (, ,) (SBAR-NOM-PRD (WHNP-1 (WP who)) (S (NP-SBJ (-NONE- *T*-1)) (VP (BES 's) (ADJP-PRD (JJ related) (PP (IN to) (NP (WP who)))))))) (. .) (-DFL- E_S))",151,161.09425,174.802125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,102,aa,A,61,1,"I know it,  /","[ I/PRP ] know/VBP  [ it/PRP ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBP know) (NP (PRP it))) (, ,) (-DFL- E_S))",153,174.855125,180.219875
sw02utt/sw_0263_2226.utt,2/sw2226,2226,103,sv,A,61,2,{C and } especially it's hard to keep your interest --,and/CC especially/RB  [ it/PRP ] 's/BES hard/JJ to/TO keep/VB  [ your/PRP$ interest/NN ] --/:,(S (CC and) (ADVP (RB especially)) (NP-SBJ (NP (PRP it)) (S (-NONE- *EXP*-1))) (VP (BES 's) (ADJP-PRD (JJ hard)) (S-1 (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB keep) (NP (PRP$ your) (NN interest)) (PP (IN in) (NP (DT those) (NNS begats))))))) (. .) (-DFL- E_S)),154,174.855125,180.219875
sw02utt/sw_0263_2226.utt,2/sw2226,2226,104,aa,B,62,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),156,178.7465,179.158125
sw02utt/sw_0263_2226.utt,2/sw2226,2226,105,+,A,63,1,-- in those begats. /,--/: in/IN  [ those/DT ] begats/NNS ./.,(S (CC and) (ADVP (RB especially)) (NP-SBJ (NP (PRP it)) (S (-NONE- *EXP*-1))) (VP (BES 's) (ADJP-PRD (JJ hard)) (S-1 (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB keep) (NP (PRP$ your) (NN interest)) (PP (IN in) (NP (DT those) (NNS begats))))))) (. .) (-DFL- E_S)),154
sw02utt/sw_0263_2226.utt,2/sw2226,2226,106,b,B,64,1,Yes. /,Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),159,180.311,180.961
sw02utt/sw_0263_2226.utt,2/sw2226.pos,2226,107,x,A,65,1,<Laughter>.,./.
sw02utt/sw_0263_2226.utt,2/sw2226,2226,108,aa,B,66,1,"Yes,  /","Yes/UH ,/,","(INTJ (UH Yes) (, ,) (-DFL- E_S))",162,181.211,187.141
sw02utt/sw_0263_2226.utt,2/sw2226,2226,109,sd,B,66,2,"it sure is,  /","[ it/PRP ] sure/RB is/VBZ ,/,","(S (NP-SBJ (PRP it)) (ADVP (RB sure)) (VP (VBZ is) (ADJP-PRD (-NONE- *?*))) (, ,) (-DFL- E_S))",163,181.211,187.141
sw02utt/sw_0263_2226.utt,2/sw2226,2226,110,sv,B,66,3,"[ {C but, } +  {C but } ] it is good reading  /","but/CC ,/, but/CC  [ it/PRP ] is/VBZ  [ good/JJ reading/NN ]","(S (EDITED (RM (-DFL- \[)) (CC but) (, ,) (IP (-DFL- \+))) (CC but) (RS (-DFL- \])) (NP-SBJ (PRP it)) (VP (VBZ is) (NP-PRD (JJ good) (NN reading))) (-DFL- E_S))",164,181.211,187.141
sw02utt/sw_0263_2226.utt,2/sw2226,2226,111,sv,B,66,4,"{C and } it's good for us,","and/CC  [ it/PRP ] 's/BES good/JJ for/IN  [ us/PRP ] ,/,","(S (CC and) (NP-SBJ (PRP it)) (VP (VP (BES 's) (ADJP-PRD (JJ good) (PP (IN for) (NP (PRP us))))) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NP-ETC (NN everything))) (. .) (-DFL- E_S))",165,181.211,187.141
sw02utt/sw_0263_2226.utt,2/sw2226,2226,112,b,A,67,1,"Uh-huh,  /","[ Uh-huh/UH ] ,/,","(INTJ (UH Uh-huh) (, ,) (-DFL- E_S))",167,185.35575,186.49575
sw02utt/sw_0263_2226.utt,2/sw2226,2226,113,b,A,67,2,that's right. /,[ that/DT ] 's/BES right/JJ ./.,(S (NP-SBJ (DT that)) (VP (BES 's) (ADJP-PRD (JJ right))) (. .) (-DFL- E_S)),168,185.35575,186.49575
sw02utt/sw_0263_2226.utt,2/sw2226,2226,114,+,B,68,1,[ and + <sniffing> and ] everything.  /,and/CC and/CC  [ everything/NN ] ./.,"(S (CC and) (NP-SBJ (PRP it)) (VP (VP (BES 's) (ADJP-PRD (JJ good) (PP (IN for) (NP (PRP us))))) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NP-ETC (NN everything))) (. .) (-DFL- E_S))",165,187.141,200.05425
